CO2 per 1000,Type,Year,Region
9.114914829e-06,Agriculture (Mt CO2e),2014,Middle East
7.582220638e-09,Waste (Mt CO2e),1991,Africa
1.977963663e-05,Agriculture (Mt CO2e),1979,The Americas
,Industrial Combustion (Energy) (Mt CO2e),1966,The Americas
2.088469166e-09,Waste (Mt CO2e),2014,Middle East
9.687608332e-07,Waste (Mt CO2e),2014,The Americas
0.000386042,Power Industry (Energy) (Mt CO2e),2016,Africa
0.000129681,Industrial Processes (Mt CO2e),1979,Asia
0.000913808,Fugitive Emissions (Energy) (Mt CO2e),2020,Oceania
,Industrial Processes (Mt CO2e),2025,Africa
9.411532383e-05,Industrial Processes (Mt CO2e),2024,Africa
0.002771861,Transport (Energy) (Mt CO2e),1977,The Americas
3.792277878e-09,Waste (Mt CO2e),1976,Middle East
0.000326991,Industrial Processes (Mt CO2e),2017,The Americas
0.000336483,Industrial Processes (Mt CO2e),2019,The Americas
0.002888655,Power Industry (Energy) (Mt CO2e),1979,The Americas
1.205342871e-08,Waste (Mt CO2e),2022,Africa
5.281861324e-06,Agriculture (Mt CO2e),1996,Africa
8.344277813e-05,Agriculture (Mt CO2e),2020,Oceania
0.000294791,Power Industry (Energy) (Mt CO2e),1976,Africa
4.089874846e-06,Waste (Mt CO2e),1980,Oceania
0.002312090,Power Industry (Energy) (Mt CO2e),2024,Asia
,Industrial Processes (Mt CO2e),1968,Asia
,Building (Energy) (Mt CO2e),2025,Europe
0.000632372,Building (Energy) (Mt CO2e),2001,Oceania
0.000101030,Building (Energy) (Mt CO2e),2013,Africa
0.000854210,Fugitive Emissions (Energy) (Mt CO2e),2011,Middle East
3.183960297e-05,Agriculture (Mt CO2e),2024,The Americas
0.000157180,Industrial Processes (Mt CO2e),1990,Asia
0.000684365,Transport (Energy) (Mt CO2e),1977,Middle East
0.000780444,Building (Energy) (Mt CO2e),1997,Middle East
0.001291992,Transport (Energy) (Mt CO2e),1999,Middle East
1.754685636e-05,Agriculture (Mt CO2e),1976,The Americas
0.001040773,Industrial Combustion (Energy) (Mt CO2e),2013,Asia
0.000188934,Transport (Energy) (Mt CO2e),1989,Asia
0.002767645,Transport (Energy) (Mt CO2e),2015,Oceania
7.474867987e-09,Waste (Mt CO2e),1990,Africa
,Power Industry (Energy) (Mt CO2e),1962,Asia
0.000370754,Industrial Processes (Mt CO2e),2009,Asia
,Industrial Combustion (Energy) (Mt CO2e),1963,Africa
0.000138816,Industrial Combustion (Energy) (Mt CO2e),1997,Africa
,Transport (Energy) (Mt CO2e),1969,Oceania
0.000837868,Fugitive Emissions (Energy) (Mt CO2e),2010,Middle East
0.000752423,Fugitive Emissions (Energy) (Mt CO2e),2015,Oceania
0.000195808,Industrial Combustion (Energy) (Mt CO2e),1984,Africa
0.000357338,Transport (Energy) (Mt CO2e),1970,Middle East
1.824761646e-05,Agriculture (Mt CO2e),2003,Asia
,Industrial Combustion (Energy) (Mt CO2e),1969,Africa
0.000496847,Industrial Processes (Mt CO2e),1980,Oceania
0.000900389,Industrial Combustion (Energy) (Mt CO2e),2024,Europe
0.001161798,Transport (Energy) (Mt CO2e),1990,Middle East
0.001238357,Building (Energy) (Mt CO2e),1985,The Americas
0.000289989,Building (Energy) (Mt CO2e),2009,Asia
0.002739995,Transport (Energy) (Mt CO2e),1976,The Americas
3.406442410e-05,Agriculture (Mt CO2e),1972,Europe
,Power Industry (Energy) (Mt CO2e),2025,Africa
0.006359370,Power Industry (Energy) (Mt CO2e),2009,Oceania
0.001131481,Transport (Energy) (Mt CO2e),1976,Europe
4.102481062e-06,Waste (Mt CO2e),1984,Europe
0.001746485,Transport (Energy) (Mt CO2e),2012,Middle East
0.002020715,Building (Energy) (Mt CO2e),1977,Europe
0.002620377,Transport (Energy) (Mt CO2e),2008,The Americas
7.203458974e-05,Agriculture (Mt CO2e),2013,Oceania
0.000754067,Building (Energy) (Mt CO2e),2023,Oceania
7.144220496e-05,Fugitive Emissions (Energy) (Mt CO2e),1971,Asia
0.000650081,Fugitive Emissions (Energy) (Mt CO2e),2004,Europe
,Building (Energy) (Mt CO2e),1962,The Americas
,Fugitive Emissions (Energy) (Mt CO2e),1960,Europe
,Waste (Mt CO2e),1964,Oceania
,Fugitive Emissions (Energy) (Mt CO2e),2025,Asia
1.876318545e-05,Agriculture (Mt CO2e),2011,Asia
,Building (Energy) (Mt CO2e),1961,Oceania
4.155118078e-07,Waste (Mt CO2e),1972,The Americas
0.001112476,Industrial Combustion (Energy) (Mt CO2e),2001,Europe
0.000587482,Fugitive Emissions (Energy) (Mt CO2e),2008,Europe
,Power Industry (Energy) (Mt CO2e),1968,Africa
0.000506898,Industrial Combustion (Energy) (Mt CO2e),1994,Asia
0.000948622,Industrial Combustion (Energy) (Mt CO2e),2020,Asia
0.000106207,Building (Energy) (Mt CO2e),2009,Africa
0.001527140,Industrial Combustion (Energy) (Mt CO2e),1982,The Americas
0.000580495,Fugitive Emissions (Energy) (Mt CO2e),1971,Oceania
0.000826601,Fugitive Emissions (Energy) (Mt CO2e),1979,Oceania
0.000480689,Industrial Processes (Mt CO2e),1987,Oceania
0.001442232,Transport (Energy) (Mt CO2e),1993,Europe
0.000795981,Fugitive Emissions (Energy) (Mt CO2e),1998,Middle East
0.004478097,Power Industry (Energy) (Mt CO2e),1985,Oceania
0.000564822,Fugitive Emissions (Energy) (Mt CO2e),2009,Europe
7.149409180e-07,Waste (Mt CO2e),2011,The Americas
0.000354035,Power Industry (Energy) (Mt CO2e),2000,Africa
0.000393659,Power Industry (Energy) (Mt CO2e),2013,Africa
0.001190756,Building (Energy) (Mt CO2e),1986,The Americas
0.003115035,Power Industry (Energy) (Mt CO2e),1974,Europe
0.000497657,Industrial Processes (Mt CO2e),2001,Europe
0.003183867,Power Industry (Energy) (Mt CO2e),2012,Europe
0.001633000,Transport (Energy) (Mt CO2e),2019,Europe
7.274559625e-09,Waste (Mt CO2e),1987,Africa
,Industrial Combustion (Energy) (Mt CO2e),1963,Oceania
5.572451623e-09,Waste (Mt CO2e),1973,Africa
8.899075801e-05,Building (Energy) (Mt CO2e),2019,Africa
0.000245216,Transport (Energy) (Mt CO2e),2020,Africa
0.000717016,Building (Energy) (Mt CO2e),2008,Oceania
0.001154197,Transport (Energy) (Mt CO2e),1991,Middle East
0.001063574,Industrial Combustion (Energy) (Mt CO2e),2023,Oceania
0.001005988,Fugitive Emissions (Energy) (Mt CO2e),2017,Middle East
3.991275372e-06,Waste (Mt CO2e),1979,Europe
6.473175700e-07,Waste (Mt CO2e),2004,The Americas
,Building (Energy) (Mt CO2e),1966,Middle East
0.002550285,Transport (Energy) (Mt CO2e),2023,Oceania
5.314725502e-06,Agriculture (Mt CO2e),1993,Africa
6.985706660e-07,Waste (Mt CO2e),2009,The Americas
0.001034418,Industrial Combustion (Energy) (Mt CO2e),2003,Middle East
,Waste (Mt CO2e),1962,Oceania
4.781713267e-06,Agriculture (Mt CO2e),2003,Africa
0.002903841,Power Industry (Energy) (Mt CO2e),2011,The Americas
0.000772619,Fugitive Emissions (Energy) (Mt CO2e),1982,Oceania
0.002035524,Industrial Combustion (Energy) (Mt CO2e),1976,Europe
0.002618014,Fugitive Emissions (Energy) (Mt CO2e),1979,Middle East
,Waste (Mt CO2e),2025,The Americas
0.000447206,Industrial Processes (Mt CO2e),2013,Asia
8.619313490e-09,Waste (Mt CO2e),2004,Africa
,Waste (Mt CO2e),1960,Middle East
0.000755387,Building (Energy) (Mt CO2e),2003,Oceania
0.000156537,Fugitive Emissions (Energy) (Mt CO2e),2015,Africa
3.591446344e-09,Waste (Mt CO2e),1992,Middle East
1.445675943e-06,Waste (Mt CO2e),1978,Asia
3.919466973e-09,Waste (Mt CO2e),1975,Middle East
0.000595088,Fugitive Emissions (Energy) (Mt CO2e),2002,Oceania
0.000814155,Building (Energy) (Mt CO2e),2001,Middle East
,Power Industry (Energy) (Mt CO2e),1962,Africa
0.000639843,Fugitive Emissions (Energy) (Mt CO2e),2012,The Americas
0.001791795,Industrial Combustion (Energy) (Mt CO2e),1987,Oceania
2.070729257e-05,Agriculture (Mt CO2e),1986,The Americas
,Industrial Processes (Mt CO2e),1962,Asia
2.230565054e-05,Agriculture (Mt CO2e),2002,Europe
0.000123849,Industrial Combustion (Energy) (Mt CO2e),2018,Africa
3.621593345e-06,Waste (Mt CO2e),2017,Europe
0.000641104,Fugitive Emissions (Energy) (Mt CO2e),1999,Europe
,Industrial Processes (Mt CO2e),2025,The Americas
0.000257724,Fugitive Emissions (Energy) (Mt CO2e),1994,Africa
0.000152565,Industrial Processes (Mt CO2e),1989,Asia
0.001930287,Power Industry (Energy) (Mt CO2e),2018,Asia
8.342304702e-05,Fugitive Emissions (Energy) (Mt CO2e),1975,Asia
,Fugitive Emissions (Energy) (Mt CO2e),1965,Asia
0.000490114,Industrial Combustion (Energy) (Mt CO2e),2002,Asia
0.000644925,Industrial Processes (Mt CO2e),1987,Europe
0.000137207,Industrial Combustion (Energy) (Mt CO2e),2007,Africa
0.000772178,Building (Energy) (Mt CO2e),2022,Oceania
,Power Industry (Energy) (Mt CO2e),1960,Asia
0.000102132,Building (Energy) (Mt CO2e),2012,Africa
2.305883242e-05,Agriculture (Mt CO2e),1998,Europe
0.000305219,Building (Energy) (Mt CO2e),2018,Asia
0.000204858,Power Industry (Energy) (Mt CO2e),1971,Africa
,Transport (Energy) (Mt CO2e),2025,The Americas
3.955336213e-06,Waste (Mt CO2e),2012,Europe
0.000101136,Building (Energy) (Mt CO2e),1978,Africa
0.002956427,Power Industry (Energy) (Mt CO2e),1988,The Americas
0.000338045,Fugitive Emissions (Energy) (Mt CO2e),1976,Africa
0.001184547,Building (Energy) (Mt CO2e),1987,The Americas
0.001344057,Industrial Combustion (Energy) (Mt CO2e),2021,Middle East
0.001468210,Industrial Combustion (Energy) (Mt CO2e),2008,Oceania
0.002726276,Transport (Energy) (Mt CO2e),2004,The Americas
0.000428308,Industrial Processes (Mt CO2e),2012,Asia
,Transport (Energy) (Mt CO2e),1960,Oceania
0.000105964,Building (Energy) (Mt CO2e),2008,Africa
3.205336414e-06,Waste (Mt CO2e),2023,Europe
0.000761371,Building (Energy) (Mt CO2e),2020,Oceania
,Building (Energy) (Mt CO2e),2025,The Americas
7.627415424e-09,Waste (Mt CO2e),1993,Africa
,Building (Energy) (Mt CO2e),1968,Oceania
0.002367189,Power Industry (Energy) (Mt CO2e),2017,The Americas
0.000246246,Industrial Combustion (Energy) (Mt CO2e),1981,Africa
0.000397140,Power Industry (Energy) (Mt CO2e),2015,Africa
0.000240554,Power Industry (Energy) (Mt CO2e),1978,Africa
0.001413578,Industrial Combustion (Energy) (Mt CO2e),2012,Middle East
,Building (Energy) (Mt CO2e),1960,Africa
0.001277046,Transport (Energy) (Mt CO2e),1993,Middle East
0.000627176,Fugitive Emissions (Energy) (Mt CO2e),1985,Europe
3.771013596e-06,Waste (Mt CO2e),1971,Oceania
0.000143440,Industrial Combustion (Energy) (Mt CO2e),2005,Africa
5.422613772e-06,Agriculture (Mt CO2e),1985,Africa
0.000115702,Industrial Combustion (Energy) (Mt CO2e),2023,Africa
0.001560345,Transport (Energy) (Mt CO2e),2003,Europe
0.000317115,Building (Energy) (Mt CO2e),2015,Asia
0.001319231,Building (Energy) (Mt CO2e),1999,Europe
0.000382658,Power Industry (Energy) (Mt CO2e),2007,Africa
,Waste (Mt CO2e),1966,Europe
0.000639477,Building (Energy) (Mt CO2e),1981,Oceania
,Building (Energy) (Mt CO2e),1961,Africa
0.000801283,Fugitive Emissions (Energy) (Mt CO2e),2013,Oceania
0.002471980,Transport (Energy) (Mt CO2e),1970,The Americas
,Agriculture (Mt CO2e),2025,Africa
1.081408942e-08,Waste (Mt CO2e),2016,Africa
0.001275620,Building (Energy) (Mt CO2e),2002,Europe
0.000781215,Building (Energy) (Mt CO2e),2005,Oceania
,Industrial Processes (Mt CO2e),1963,Middle East
0.001194284,Transport (Energy) (Mt CO2e),1981,Europe
8.844879412e-05,Building (Energy) (Mt CO2e),1989,Africa
3.850995004e-05,Agriculture (Mt CO2e),1989,Europe
9.384679019e-05,Building (Energy) (Mt CO2e),1970,Africa
0.001989340,Transport (Energy) (Mt CO2e),1971,Oceania
9.430377520e-05,Industrial Processes (Mt CO2e),2023,Africa
0.000800839,Building (Energy) (Mt CO2e),2013,Oceania
0.000943891,Fugitive Emissions (Energy) (Mt CO2e),1970,The Americas
,Agriculture (Mt CO2e),2025,Middle East
0.006365163,Power Industry (Energy) (Mt CO2e),2006,Oceania
0.000127122,Industrial Combustion (Energy) (Mt CO2e),2011,Africa
1.820205137e-05,Agriculture (Mt CO2e),1977,The Americas
0.002790633,Power Industry (Energy) (Mt CO2e),1976,The Americas
0.001301497,Power Industry (Energy) (Mt CO2e),1986,Middle East
0.000234228,Fugitive Emissions (Energy) (Mt CO2e),2012,Asia
2.895992907e-06,Waste (Mt CO2e),2005,Oceania
3.035765417e-06,Waste (Mt CO2e),2004,Oceania
0.000775516,Industrial Processes (Mt CO2e),2015,Middle East
0.000876257,Fugitive Emissions (Energy) (Mt CO2e),2012,Middle East
,Waste (Mt CO2e),1965,Asia
0.000518666,Transport (Energy) (Mt CO2e),1975,Middle East
0.000793056,Transport (Energy) (Mt CO2e),1978,Middle East
0.000604401,Fugitive Emissions (Energy) (Mt CO2e),2001,Europe
0.001311100,Power Industry (Energy) (Mt CO2e),2007,Asia
0.000294850,Building (Energy) (Mt CO2e),1999,Asia
0.006321642,Power Industry (Energy) (Mt CO2e),2004,Oceania
0.000113006,Industrial Processes (Mt CO2e),1971,Asia
,Transport (Energy) (Mt CO2e),1966,Africa
5.749973155e-09,Waste (Mt CO2e),1975,Africa
4.099946798e-05,Agriculture (Mt CO2e),1995,Oceania
0.000489120,Industrial Combustion (Energy) (Mt CO2e),1991,Asia
0.002232836,Industrial Combustion (Energy) (Mt CO2e),1979,Oceania
,Transport (Energy) (Mt CO2e),1969,Europe
2.273273499e-05,Agriculture (Mt CO2e),2005,Europe
0.000795004,Industrial Processes (Mt CO2e),2014,Middle East
0.002482681,Transport (Energy) (Mt CO2e),2012,The Americas
0.001575014,Transport (Energy) (Mt CO2e),2009,Europe
0.000617166,Industrial Processes (Mt CO2e),1990,Europe
0.000491099,Power Industry (Energy) (Mt CO2e),1988,Asia
0.006379614,Power Industry (Energy) (Mt CO2e),2007,Oceania
0.003235498,Power Industry (Energy) (Mt CO2e),2002,Europe
0.003102591,Fugitive Emissions (Energy) (Mt CO2e),1978,Middle East
0.000275699,Transport (Energy) (Mt CO2e),2000,Asia
0.000148690,Fugitive Emissions (Energy) (Mt CO2e),2002,Asia
0.002730261,Transport (Energy) (Mt CO2e),2006,The Americas
0.002562254,Transport (Energy) (Mt CO2e),2010,The Americas
,Industrial Combustion (Energy) (Mt CO2e),1967,Africa
0.000713679,Industrial Processes (Mt CO2e),1979,Europe
0.001009340,Industrial Combustion (Energy) (Mt CO2e),1996,Middle East
0.000434543,Power Industry (Energy) (Mt CO2e),1986,Asia
0.001190784,Power Industry (Energy) (Mt CO2e),1984,Middle East
0.000353220,Industrial Processes (Mt CO2e),2006,The Americas
0.000768980,Fugitive Emissions (Energy) (Mt CO2e),1997,Oceania
0.000174451,Transport (Energy) (Mt CO2e),1978,Africa
0.000610173,Building (Energy) (Mt CO2e),1983,Oceania
4.097502620e-06,Waste (Mt CO2e),1994,Europe
1.314030354e-05,Agriculture (Mt CO2e),2008,Middle East
0.001010984,Fugitive Emissions (Energy) (Mt CO2e),2024,Middle East
0.000836755,Fugitive Emissions (Energy) (Mt CO2e),1991,Oceania
0.003646140,Power Industry (Energy) (Mt CO2e),1979,Oceania
9.280838852e-05,Fugitive Emissions (Energy) (Mt CO2e),1977,Asia
0.000792944,Building (Energy) (Mt CO2e),2020,Middle East
0.000909887,Fugitive Emissions (Energy) (Mt CO2e),1972,The Americas
0.000632356,Building (Energy) (Mt CO2e),1999,Oceania
0.001557991,Transport (Energy) (Mt CO2e),2006,Middle East
0.000560187,Power Industry (Energy) (Mt CO2e),1990,Asia
0.000292425,Industrial Processes (Mt CO2e),1980,Middle East
0.000575777,Industrial Processes (Mt CO2e),2007,Europe
0.000477482,Industrial Combustion (Energy) (Mt CO2e),1989,Asia
0.000347657,Industrial Processes (Mt CO2e),2004,The Americas
7.627434897e-05,Industrial Processes (Mt CO2e),1971,Africa
2.393821728e-09,Waste (Mt CO2e),2016,Middle East
,Industrial Combustion (Energy) (Mt CO2e),2025,Africa
0.000692420,Industrial Processes (Mt CO2e),1974,Europe
0.001042727,Industrial Combustion (Energy) (Mt CO2e),2014,Asia
3.396403182e-09,Waste (Mt CO2e),2002,Middle East
2.290996232e-09,Waste (Mt CO2e),2019,Middle East
4.132160619e-06,Waste (Mt CO2e),1983,Oceania
3.702979182e-09,Waste (Mt CO2e),1991,Middle East
6.707871676e-06,Agriculture (Mt CO2e),1971,Asia
3.745270940e-09,Waste (Mt CO2e),1998,Middle East
0.000305605,Fugitive Emissions (Energy) (Mt CO2e),1975,Africa
0.002046930,Industrial Combustion (Energy) (Mt CO2e),1977,Europe
0.000328659,Industrial Processes (Mt CO2e),2002,The Americas
,Power Industry (Energy) (Mt CO2e),1960,Oceania
5.429533528e-06,Agriculture (Mt CO2e),2018,Africa
2.199301915e-06,Waste (Mt CO2e),2021,Asia
6.087579207e-05,Industrial Processes (Mt CO2e),1990,Africa
0.000790622,Industrial Processes (Mt CO2e),2013,Middle East
0.000103922,Building (Energy) (Mt CO2e),2007,Africa
6.644367933e-09,Waste (Mt CO2e),1982,Africa
0.000757053,Industrial Combustion (Energy) (Mt CO2e),2009,The Americas
0.000155554,Transport (Energy) (Mt CO2e),1970,Africa
1.859545277e-06,Waste (Mt CO2e),2018,Oceania
0.002517311,Transport (Energy) (Mt CO2e),2017,The Americas
0.000733490,Building (Energy) (Mt CO2e),2016,Middle East
,Transport (Energy) (Mt CO2e),1962,The Americas
0.000552360,Industrial Processes (Mt CO2e),2001,Oceania
,Industrial Combustion (Energy) (Mt CO2e),1964,Africa
0.005945681,Power Industry (Energy) (Mt CO2e),1998,Oceania
0.001979907,Building (Energy) (Mt CO2e),1975,Europe
8.326101991e-05,Building (Energy) (Mt CO2e),1997,Africa
0.000491766,Industrial Processes (Mt CO2e),1990,Oceania
0.000277579,Industrial Processes (Mt CO2e),1991,Middle East
0.000708102,Industrial Combustion (Energy) (Mt CO2e),2020,The Americas
,Waste (Mt CO2e),1965,Europe
0.000603711,Fugitive Emissions (Energy) (Mt CO2e),1972,Oceania
3.311369054e-05,Agriculture (Mt CO2e),1990,Europe
0.000515323,Industrial Combustion (Energy) (Mt CO2e),1976,Middle East
3.382420272e-05,Agriculture (Mt CO2e),1973,Europe
0.000238670,Fugitive Emissions (Energy) (Mt CO2e),2002,Africa
0.000117097,Industrial Combustion (Energy) (Mt CO2e),2016,Africa
,Waste (Mt CO2e),2025,Middle East
0.000725174,Building (Energy) (Mt CO2e),2009,Oceania
1.446511282e-06,Waste (Mt CO2e),1976,Asia
,Agriculture (Mt CO2e),1966,Europe
0.000168785,Fugitive Emissions (Energy) (Mt CO2e),2013,Africa
,Waste (Mt CO2e),1960,Africa
0.000489978,Industrial Processes (Mt CO2e),1977,Oceania
0.000524745,Industrial Processes (Mt CO2e),2011,Europe
0.000214961,Fugitive Emissions (Energy) (Mt CO2e),2016,Asia
0.000820337,Fugitive Emissions (Energy) (Mt CO2e),1990,Oceania
9.475428908e-06,Agriculture (Mt CO2e),1978,Middle East
2.764923801e-09,Waste (Mt CO2e),2003,Middle East
1.345909608e-05,Agriculture (Mt CO2e),2003,Middle East
0.002667832,Power Industry (Energy) (Mt CO2e),1974,The Americas
0.000756374,Building (Energy) (Mt CO2e),1999,Middle East
0.000642144,Fugitive Emissions (Energy) (Mt CO2e),2004,The Americas
0.000524158,Fugitive Emissions (Energy) (Mt CO2e),2017,Europe
0.000356848,Industrial Processes (Mt CO2e),2023,Oceania
2.853638284e-05,Agriculture (Mt CO2e),2018,Europe
0.000629524,Industrial Combustion (Energy) (Mt CO2e),2004,Asia
0.000246411,Fugitive Emissions (Energy) (Mt CO2e),1998,Africa
,Waste (Mt CO2e),1963,Asia
0.001704336,Industrial Combustion (Energy) (Mt CO2e),1985,Europe
0.000883235,Industrial Combustion (Energy) (Mt CO2e),2008,Asia
0.000479357,Industrial Processes (Mt CO2e),2023,Europe
0.000584296,Building (Energy) (Mt CO2e),1990,Middle East
,Fugitive Emissions (Energy) (Mt CO2e),1961,Oceania
0.001515009,Power Industry (Energy) (Mt CO2e),1992,Middle East
,Fugitive Emissions (Energy) (Mt CO2e),1960,Africa
0.001449400,Industrial Combustion (Energy) (Mt CO2e),1985,The Americas
0.001774922,Transport (Energy) (Mt CO2e),2014,Middle East
0.000266027,Fugitive Emissions (Energy) (Mt CO2e),1970,Africa
0.000102835,Fugitive Emissions (Energy) (Mt CO2e),1979,Asia
,Waste (Mt CO2e),1961,Asia
0.001000707,Fugitive Emissions (Energy) (Mt CO2e),2023,Middle East
0.000109298,Fugitive Emissions (Energy) (Mt CO2e),1981,Asia
0.000520973,Industrial Processes (Mt CO2e),1971,Oceania
4.071116410e-06,Waste (Mt CO2e),1979,Oceania
,Power Industry (Energy) (Mt CO2e),1965,Europe
,Waste (Mt CO2e),1963,Oceania
0.000245914,Fugitive Emissions (Energy) (Mt CO2e),2000,Africa
0.000601097,Fugitive Emissions (Energy) (Mt CO2e),2021,The Americas
0.000152119,Transport (Energy) (Mt CO2e),1982,Asia
0.002114880,Transport (Energy) (Mt CO2e),2020,The Americas
7.875560633e-05,Industrial Processes (Mt CO2e),2002,Africa
0.000341452,Industrial Processes (Mt CO2e),1975,The Americas
0.000814660,Fugitive Emissions (Energy) (Mt CO2e),1987,Oceania
0.000276208,Building (Energy) (Mt CO2e),2024,Asia
5.923864637e-07,Waste (Mt CO2e),1996,The Americas
0.002707444,Transport (Energy) (Mt CO2e),1993,Oceania
8.350568209e-05,Industrial Processes (Mt CO2e),2010,Africa
0.001308882,Power Industry (Energy) (Mt CO2e),1987,Middle East
0.001673375,Industrial Combustion (Energy) (Mt CO2e),1983,Oceania
0.000346400,Power Industry (Energy) (Mt CO2e),2002,Africa
0.000166334,Industrial Combustion (Energy) (Mt CO2e),1991,Africa
8.239194882e-09,Waste (Mt CO2e),2001,Africa
0.000798294,Building (Energy) (Mt CO2e),2023,Middle East
0.000492203,Transport (Energy) (Mt CO2e),2024,Asia
0.002815426,Power Industry (Energy) (Mt CO2e),2016,Middle East
,Transport (Energy) (Mt CO2e),1967,Africa
,Building (Energy) (Mt CO2e),1969,Oceania
0.000371474,Industrial Processes (Mt CO2e),1996,Middle East
0.000334330,Industrial Processes (Mt CO2e),2020,The Americas
6.714446464e-05,Industrial Processes (Mt CO2e),1980,Africa
0.000488450,Industrial Processes (Mt CO2e),1979,Oceania
0.000358554,Industrial Processes (Mt CO2e),1999,The Americas
0.000508778,Industrial Processes (Mt CO2e),2017,Europe
3.711979741e-06,Waste (Mt CO2e),1970,Europe
2.113612258e-05,Agriculture (Mt CO2e),1987,Oceania
1.973933338e-06,Waste (Mt CO2e),2004,Asia
2.543820531e-05,Agriculture (Mt CO2e),1996,Europe
0.000182572,Industrial Processes (Mt CO2e),1993,Asia
0.000494742,Industrial Processes (Mt CO2e),2016,Europe
,Power Industry (Energy) (Mt CO2e),1962,Oceania
0.000461746,Industrial Combustion (Energy) (Mt CO2e),1982,Asia
0.000206567,Industrial Processes (Mt CO2e),1996,Asia
0.000200825,Industrial Combustion (Energy) (Mt CO2e),1983,Africa
0.002076242,Industrial Combustion (Energy) (Mt CO2e),1971,The Americas
,Agriculture (Mt CO2e),1960,Middle East
0.000707679,Industrial Processes (Mt CO2e),1973,Europe
0.000493682,Industrial Processes (Mt CO2e),2009,Oceania
0.000539564,Building (Energy) (Mt CO2e),1980,Middle East
0.000989458,Industrial Combustion (Energy) (Mt CO2e),1997,Middle East
2.885585704e-09,Waste (Mt CO2e),1972,Middle East
1.009462730e-05,Agriculture (Mt CO2e),1979,Asia
0.000649951,Fugitive Emissions (Energy) (Mt CO2e),2003,Europe
0.002736000,Transport (Energy) (Mt CO2e),2007,The Americas
0.003146852,Power Industry (Energy) (Mt CO2e),1994,The Americas
,Fugitive Emissions (Energy) (Mt CO2e),1962,Oceania
0.001735117,Transport (Energy) (Mt CO2e),2013,Middle East
,Waste (Mt CO2e),1967,Asia
0.001092293,Industrial Combustion (Energy) (Mt CO2e),2022,Oceania
0.000555628,Fugitive Emissions (Energy) (Mt CO2e),2011,Europe
0.000323286,Fugitive Emissions (Energy) (Mt CO2e),1980,Africa
0.003028621,Power Industry (Energy) (Mt CO2e),1973,Europe
3.256917830e-06,Waste (Mt CO2e),2022,Europe
2.823714724e-05,Agriculture (Mt CO2e),2013,Europe
0.002529888,Transport (Energy) (Mt CO2e),2015,The Americas
0.000865134,Industrial Combustion (Energy) (Mt CO2e),2010,The Americas
0.000272480,Fugitive Emissions (Energy) (Mt CO2e),1990,Africa
0.004080898,Power Industry (Energy) (Mt CO2e),1990,Europe
2.747593470e-05,Agriculture (Mt CO2e),2018,The Americas
4.251619636e-06,Waste (Mt CO2e),1989,Oceania
0.000933162,Industrial Combustion (Energy) (Mt CO2e),2017,Asia
4.070183323e-06,Waste (Mt CO2e),2005,Europe
0.004733202,Power Industry (Energy) (Mt CO2e),1988,Oceania
6.172562836e-07,Waste (Mt CO2e),1995,The Americas
0.002514815,Fugitive Emissions (Energy) (Mt CO2e),1970,Middle East
0.000590274,Building (Energy) (Mt CO2e),1991,Oceania
0.000816431,Fugitive Emissions (Energy) (Mt CO2e),2009,Middle East
0.000445537,Industrial Combustion (Energy) (Mt CO2e),1974,Asia
0.000641163,Industrial Processes (Mt CO2e),1986,Europe
0.000111964,Industrial Processes (Mt CO2e),1975,Asia
0.000643766,Fugitive Emissions (Energy) (Mt CO2e),2002,The Americas
0.000346110,Industrial Processes (Mt CO2e),2022,The Americas
0.000835656,Building (Energy) (Mt CO2e),2015,The Americas
0.001605504,Industrial Combustion (Energy) (Mt CO2e),2004,Oceania
0.000403641,Industrial Processes (Mt CO2e),2018,Oceania
,Waste (Mt CO2e),1965,The Americas
0.001071456,Building (Energy) (Mt CO2e),1992,The Americas
0.001211777,Transport (Energy) (Mt CO2e),1984,Middle East
0.000938588,Industrial Combustion (Energy) (Mt CO2e),1980,Middle East
0.000211742,Transport (Energy) (Mt CO2e),2005,Africa
,Power Industry (Energy) (Mt CO2e),1960,The Americas
6.594329494e-05,Industrial Processes (Mt CO2e),1996,Africa
,Transport (Energy) (Mt CO2e),2025,Africa
0.001927204,Industrial Combustion (Energy) (Mt CO2e),1977,The Americas
0.000447741,Industrial Combustion (Energy) (Mt CO2e),1985,Asia
,Transport (Energy) (Mt CO2e),1961,Middle East
4.707141150e-07,Waste (Mt CO2e),1982,The Americas
0.000158782,Transport (Energy) (Mt CO2e),1984,Asia
0.000138736,Transport (Energy) (Mt CO2e),1974,Asia
4.382286211e-07,Waste (Mt CO2e),1976,The Americas
0.000130765,Industrial Processes (Mt CO2e),1985,Asia
0.000275684,Building (Energy) (Mt CO2e),2022,Asia
4.202337557e-06,Waste (Mt CO2e),1989,Europe
